"player_id" "gsis_name" "first_name" "last_name" "team" "position" "birthdate" "college" "X"
"6953" "00-0025982" "L.Holmes" "Louis" "Holmes" "UNK" "UNK" "2/24/85" "Arizona" ""
"6954" "00-0032534" "" "David" "Reeves" "UNK" "UNK" "12/15/92" "Duke" ""
"6955" "00-0025988" "C.Dillon" "Charles" "Dillon" "UNK" "UNK" "1/30/86" "Washington State" ""
"6956" "00-0029939" "" "Nathan" "Williams" "UNK" "UNK" "10/16/89" "Ohio State" ""
"6957" "00-0027610" "P.Adams" "Phillip" "Adams" "UNK" "UNK" "7/20/88" "South Carolina State" ""
"6958" "00-0022864" "L.McCown" "Luke" "McCown" "NO" "QB" "7/12/81" "Louisiana Tech" ""
"6959" "00-0010634" "C.McAlister" "Chris" "McAlister" "UNK" "UNK" "6/14/77" "Arizona" ""
"6960" "00-0027924" "F.Scaccia" "Fabrizio" "Scaccia" "UNK" "UNK" "8/21/84" "No College" ""
"6961" "00-0031236" "B.Cooks" "Brandin" "Cooks" "NO" "WR" "9/25/93" "Oregon State" ""
"6962" "00-0031237" "T.Bridgewater" "Teddy" "Bridgewater" "MIN" "QB" "11/10/92" "Louisville" ""
"6963" "00-0028525" "B.Landor" "Byron" "Landor" "UNK" "UNK" "8/27/88" "Baylor" ""
"6964" "00-0030273" "L.Taylor" "Lane" "Taylor" "GB" "G" "11/22/89" "Oklahoma State" ""
"6965" "00-0030272" "J.Stoneburner" "Jake" "Stoneburner" "UNK" "UNK" "8/25/89" "Ohio State" ""
"6966" "00-0024387" "R.Doughty" "Reed" "Doughty" "UNK" "UNK" "11/4/82" "Northern Colorado" ""
"6967" "00-0001263" "M.Birk" "Matt" "Birk" "UNK" "UNK" "7/23/76" "Harvard" ""
"6968" "00-0031279" "J.Matthews" "Jake" "Matthews" "ATL" "T" "2/11/92" "Texas A&M" ""
"6969" "00-0031234" "D.Strozier" "Derrick" "Strozier" "UNK" "UNK" "10/27/90" "Tulane" ""
"6970" "00-0031235" "O.Beckham Jr." "Odell" "Beckham" "NYG" "WR" "11/5/92" "LSU" ""
"6971" "00-0031232" "" "Robert" "Nelson" "HOU" "DB" "2/16/90" "Arizona State" ""
"6972" "00-0031233" "" "Steve" "Hull" "UNK" "UNK" "7/20/90" "Illinois" ""
"6973" "00-0031231" "" "Randall" "Harris" "UNK" "UNK" "11/19/91" "Towson" ""
"6974" "00-0023918" "J.Bush" "Jarrett" "Bush" "UNK" "UNK" "5/21/84" "Utah State" ""
"6975" "00-0023669" "C.Roberson" "Chris" "Roberson" "UNK" "UNK" "6/3/83" "Eastern Michigan" ""
"6976" "00-0031238" "" "Weston" "Richburg" "NYG" "C" "7/9/91" "Colorado State" ""
"6977" "00-0031239" "S.Jean-Baptiste" "Stanley" "Jean-Baptiste" "SEA" "CB" "4/12/90" "Nebraska" ""
"6978" "00-0032026" "" "Cyril" "Lemon" "UNK" "UNK" "1/8/93" "North Texas" ""
"6979" "00-0032024" "" "Bobby" "Richardson" "NO" "DE" "11/20/92" "Indiana" ""
"6980" "00-0032025" "" "Ashaad" "Mabry" "NO" "DT" "11/4/92" "Texas-San Antonio" ""
"6981" "00-0032020" "" "Terry" "Williams" "CHI" "DT" "4/15/92" "East Carolina" ""
"6982" "00-0032021" "" "Jack" "Tabb" "UNK" "UNK" "7/29/92" "North Carolina" ""
"6983" "00-0032028" "" "Sean" "Hickey" "UNK" "UNK" "9/29/91" "Syracuse" ""
"6984" "00-0032029" "" "R.J." "Harris" "UNK" "UNK" "6/3/92" "New Hampshire" ""
"6985" "00-0031848" "" "Caushaud" "Lyons" "PIT" "DT" "1/3/93" "Tusculum" ""
"6986" "00-0026963" "C.Morrah" "Cameron" "Morrah" "UNK" "UNK" "3/18/87" "California" ""
"6987" "00-0024102" "T.McDaniel" "Tony" "McDaniel" "SEA" "DT" "1/20/85" "Tennessee" ""
"6988" "00-0030757" "M.Pennel" "Mike" "Pennel" "GB" "DE" "5/9/91" "Colorado State-Pueblo" ""
"6989" "00-0024100" "B.Iwuh" "Brian" "Iwuh" "UNK" "UNK" "3/8/84" "Colorado" ""
"6990" "00-0031646" "" "Brett" "Boyko" "SD" "OT" "8/4/92" "Nevada-Las Vegas" ""
"6991" "00-0031645" "" "Rasheed" "Bailey" "SD" "WR" "7/29/93" "Delaware Valley" ""
"6992" "00-0031643" "" "Cam" "Thomas" "UNK" "UNK" "5/5/91" "Western Kentucky" ""
"6993" "00-0031642" "" "A.J." "Tarpley" "UNK" "UNK" "4/30/92" "Stanford" ""
"6994" "00-0031640" "" "Cedric" "Reed" "MIA" "DE" "10/9/92" "Texas" ""
"6995" "00-0030583" "" "Daniel" "Adongo" "UNK" "UNK" "10/12/89" "No College" ""
"6996" "00-0030917" "C.Davis" "Chris" "Davis" "SF" "CB" "11/4/90" "Auburn" ""
"6997" "00-0030751" "J.Doughty" "Jake" "Doughty" "UNK" "UNK" "8/17/91" "Utah State" ""
"6998" "00-0023249" "D.Birmingham" "DeCori" "Birmingham" "UNK" "UNK" "11/22/82" "Arkansas" ""
"6999" "00-0028979" "K.Brown" "Kourtnei" "Brown" "TB" "DE" "4/17/89" "Clemson" ""
"7000" "00-0028978" "A.Robinson" "Adrian" "Robinson" "UNK" "UNK" "11/21/89" "Temple" ""
"7001" "00-0031272" "J.Dowling" "Jonathan" "Dowling" "BUF" "DB" "12/8/91" "Western Kentucky" ""
"7002" "00-0031273" "" "Cameron" "Brate" "TB" "TE" "7/3/91" "Harvard" ""
"7003" "00-0031270" "S.Harris" "Shelby" "Harris" "UNK" "UNK" "8/11/91" "Illinois State" ""
"7004" "00-0031271" "" "Trey" "Millard" "KC" "FB" "7/21/91" "Oklahoma" ""
"7005" "00-0031276" "" "Tyler" "Patmon" "UNK" "UNK" "1/26/91" "Oklahoma State" ""
"7006" "00-0031277" "B.Oliver" "Branden" "Oliver" "SD" "RB" "5/7/91" "Buffalo" ""
"7007" "00-0031274" "Q.Payton" "Quintin" "Payton" "UNK" "UNK" "2/24/90" "North Carolina State" ""
"7008" "00-0031275" "" "Ian" "Thompson" "UNK" "UNK" "9/14/90" "Louisiana-Lafayette" ""
"7009" "00-0023954" "S.Bowen" "Stephen" "Bowen" "UNK" "UNK" "3/28/84" "Hofstra" ""
"7010" "00-0023955" "D.Hunter" "Darrell" "Hunter" "UNK" "UNK" "11/29/83" "Miami (Ohio)" ""
"7011" "00-0024756" "M.Willis" "Matt" "Willis" "UNK" "UNK" "4/13/84" "UCLA" ""
"7012" "00-0028972" "D.Holt" "D.J." "Holt" "UNK" "UNK" "12/1/88" "California" ""
"7013" "00-0028971" "V.Meatoga" "Vaughn" "Meatoga" "UNK" "UNK" "8/19/89" "Hawaii" ""
"7014" "00-0028970" "C.Minnifield" "Chase" "Minnifield" "UNK" "UNK" "3/31/89" "Virginia" ""
"7015" "00-0028976" "W.Batson" "Will" "Batson" "UNK" "UNK" "9/8/86" "North Alabama" ""
"7016" "00-0028974" "L.Lewis" "Lance" "Lewis" "UNK" "UNK" "11/1/88" "East Carolina" ""
"7017" "00-0021746" "G.Pakulak" "Glenn" "Pakulak" "UNK" "UNK" "4/9/80" "Kentucky" ""
"7018" "00-0029519" "R.Moore" "Rennie" "Moore" "UNK" "UNK" "11/29/88" "Clemson" ""
"7019" "00-0029517" "D.Meggett" "Davin" "Meggett" "UNK" "UNK" "3/22/90" "Maryland" ""
"7020" "00-0029514" "S.Loiseau" "Shawn" "Loiseau" "UNK" "UNK" "10/10/89" "Merrimack" ""
"7021" "00-0024750" "N.Roach" "Nick" "Roach" "UNK" "UNK" "6/16/85" "Northwestern" ""
"7022" "00-0029512" "D.Johnson" "Delano" "Johnson" "UNK" "UNK" "1/13/88" "Bowie State" ""
"7023" "00-0029513" "" "Dwight" "Jones" "UNK" "UNK" "1/1/89" "North Carolina" ""
"7024" "00-0029510" "J.Grimes" "Jonathan" "Grimes" "HOU" "RB" "12/21/89" "William & Mary" ""
"7025" "00-0029511" "J.Jackson" "Jerrell" "Jackson" "UNK" "UNK" "2/6/90" "Missouri" ""
"7026" "00-0024385" "M.Hass" "Mike" "Hass" "UNK" "UNK" "1/2/83" "Oregon State" ""
"7027" "00-0028608" "T.Patterson" "Travon" "Patterson" "UNK" "UNK" "9/20/88" "Colorado" ""
"7028" "00-0028601" "B.Ross" "Brandian" "Ross" "UNK" "UNK" "9/28/89" "Youngstown State" ""
"7029" "00-0028600" "J.Lattimore" "Jamari" "Lattimore" "BUF" "LB" "10/6/88" "Middle Tennessee State" ""
"7030" "00-0028603" "T.Sherman" "Theo" "Sherman" "UNK" "UNK" "2/7/88" "James Madison" ""
"7031" "00-0028602" "B.Saine" "Brandon" "Saine" "UNK" "UNK" "12/14/88" "Ohio State" ""
"7032" "00-0028605" "V.So'oto" "Vic" "So'oto" "UNK" "UNK" "8/19/87" "Brigham Young" ""
"7033" "00-0028604" "S.Smithson" "Shaky" "Smithson" "UNK" "UNK" "8/23/87" "Utah" ""
"7034" "00-0028606" "K.Taylor" "Kerry" "Taylor" "UNK" "UNK" "2/20/89" "Arizona State" ""
"7035" "00-0032068" "" "Malcolm" "Johnson" "CLE" "FB" "8/11/92" "Mississippi State" ""
"7036" "00-0032069" "" "Derron" "Smith" "CIN" "FS" "2/4/92" "Fresno State" ""
"7037" "00-0023950" "A.Schable" "A.J." "Schable" "UNK" "UNK" "5/18/84" "South Dakota" ""
"7038" "00-0023952" "T.Washington" "Tavares" "Washington" "UNK" "UNK" "4/20/83" "Florida" ""
"7039" "00-0029943" "R.Dill" "R.J." "Dill" "UNK" "UNK" "7/26/90" "Rutgers" ""
"7040" "00-0030257" "C.Roh" "Craig" "Roh" "UNK" "UNK" "1/25/91" "Michigan" ""
"7041" "00-0026965" "D.Kinder" "Derek" "Kinder" "UNK" "UNK" "3/25/86" "Pittsburgh" ""
"7042" "00-0030514" "M.Rivera" "Mychal" "Rivera" "OAK" "TE" "9/8/90" "Tennessee" ""
"7043" "00-0030515" "S.McGee" "Stacy" "McGee" "OAK" "DT" "1/17/90" "Oklahoma" ""
"7044" "00-0030516" "B.Butler" "Brice" "Butler" "DAL" "WR" "1/29/90" "San Diego State" ""
"7045" "00-0030517" "D.Bass" "David" "Bass" "TEN" "OLB" "9/11/90" "Missouri Western State" ""
"7046" "00-0030510" "A.Schiltz" "Adam" "Schiltz" "UNK" "UNK" "6/27/90" "Emporia State" ""
"7047" "00-0030511" "B.Williams" "Brandon" "Williams" "BAL" "NT" "2/21/89" "Missouri Southern State" ""
"7048" "00-0030512" "N.Kasa" "Nick" "Kasa" "UNK" "UNK" "11/5/90" "Colorado" ""
"7049" "00-0030513" "L.Murray" "Latavius" "Murray" "OAK" "RB" "1/18/90" "Central Florida" ""
"7050" "00-0030518" "C.Lemonier" "Corey" "Lemonier" "SF" "OLB" "11/19/91" "Auburn" ""
"7051" "00-0030519" "W.Davis" "Will" "Davis" "BAL" "SS" "5/8/90" "Utah State" ""
"7052" "00-0028168" "C.Matthews" "Cliff" "Matthews" "TB" "DE" "8/5/89" "South Carolina" ""
"7053" "00-0026541" "A.Dixon" "Antonio" "Dixon" "UNK" "UNK" "7/17/85" "Miami (Fla.)" ""
"7054" "00-0030584" "E.Fisher" "Eric" "Fisher" "KC" "T" "1/5/91" "Central Michigan" ""
"7055" "00-0025408" "R.Nelson" "Reggie" "Nelson" "OAK" "DB" "9/21/83" "Florida" ""
"7056" "00-0025409" "B.Quinn" "Brady" "Quinn" "UNK" "UNK" "10/27/84" "Notre Dame" ""
"7057" "00-0020438" "T.Houshmandzadeh" "T.J." "Houshmandzadeh" "UNK" "UNK" "9/26/77" "Oregon State" ""
"7058" "00-0025400" "A.Carriker" "Adam" "Carriker" "UNK" "UNK" "5/6/84" "Nebraska" ""
"7059" "00-0025401" "D.Revis" "Darrelle" "Revis" "NYJ" "CB" "7/14/85" "Pittsburgh" ""
"7060" "00-0025402" "L.Timmons" "Lawrence" "Timmons" "PIT" "ILB" "5/14/86" "Florida State" ""
"7061" "00-0025403" "J.Harrell" "Justin" "Harrell" "UNK" "UNK" "2/14/84" "Tennessee" ""
"7062" "00-0025404" "J.Moss" "Jarvis" "Moss" "UNK" "UNK" "8/3/84" "Florida" ""
"7063" "00-0025405" "L.Hall" "Leon" "Hall" "NYG" "DB" "12/9/84" "Michigan" ""
"7064" "00-0025406" "M.Griffin" "Michael" "Griffin" "MIN" "DB" "1/4/85" "Texas" ""
"7065" "00-0025407" "A.Ross" "Aaron" "Ross" "UNK" "UNK" "9/15/82" "Texas" ""
"7066" "00-0026179" "C.Rachal" "Chilo" "Rachal" "UNK" "UNK" "3/15/86" "USC" ""
"7067" "00-0026178" "J.Carlson" "John" "Carlson" "UNK" "UNK" "5/12/84" "Notre Dame" ""
"7068" "00-0026171" "K.Phillips" "Kenny" "Phillips" "UNK" "UNK" "11/24/86" "Miami (Fla.)" ""
"7069" "00-0026170" "D.Keller" "Dustin" "Keller" "UNK" "UNK" "9/25/84" "Purdue" ""
"7070" "00-0026173" "D.Avery" "Donnie" "Avery" "UNK" "UNK" "6/12/84" "Houston" ""
"7071" "00-0026172" "P.Merling" "Phillip" "Merling" "UNK" "UNK" "4/19/85" "Clemson" ""
"7072" "00-0026175" "B.Flowers" "Brandon" "Flowers" "SD" "CB" "2/18/86" "Virginia Tech" ""
"7073" "00-0026174" "D.Thomas" "Devin" "Thomas" "UNK" "UNK" "11/15/86" "Michigan State" ""
"7074" "00-0026177" "C.Lofton" "Curtis" "Lofton" "UNK" "UNK" "6/9/86" "Oklahoma" ""
"7075" "00-0026176" "J.Nelson" "Jordy" "Nelson" "GB" "WR" "5/31/85" "Kansas State" ""
"7076" "00-0027802" "M.Rolle" "Myron" "Rolle" "UNK" "UNK" "10/30/86" "Florida State" ""
"7077" "00-0027371" "B.Turner" "Barry" "Turner" "UNK" "UNK" "1/7/87" "Nebraska" ""
"7078" "00-0027800" "S.McGee" "Scotty" "McGee" "UNK" "UNK" "12/4/86" "James Madison" ""
"7079" "00-0027801" "T.Pike (3rd QB)" "Tony" "Pike" "UNK" "UNK" "3/10/86" "Cincinnati" ""
"7080" "00-0027374" "M.Balogun" "Mike" "Balogun" "UNK" "UNK" "9/28/83" "Oklahoma" ""
"7081" "00-0027375" "T.Brock" "Tramaine" "Brock" "SF" "CB" "8/20/88" "Belhaven College" ""
"7082" "00-0027376" "J.Brown" "Jarrett" "Brown" "UNK" "UNK" "9/21/87" "West Virginia" ""
"7083" "00-0027377" "K.Kristick" "Keaton" "Kristick" "UNK" "UNK" "4/25/88" "Oregon State" ""
"7084" "00-0027378" "C.Maragos" "Chris" "Maragos" "PHI" "FS" "1/6/87" "Wisconsin" ""
"7085" "00-0027808" "W.Young" "Willie" "Young" "CHI" "OLB" "9/19/85" "North Carolina State" ""
"7086" "00-0027809" "M.Shuler" "Mickey" "Shuler" "UNK" "UNK" "10/9/86" "Penn State" ""
"7087" "00-0031009" "" "Rashad" "Lawrence" "UNK" "UNK" "6/10/92" "Northwestern" ""
"7088" "00-0031008" "S.Redd" "Silas" "Redd" "WAS" "RB" "3/1/92" "USC" ""
"7089" "00-0031007" "" "Bryan" "Shepherd" "UNK" "UNK" "3/2/91" "North Dakota State" ""
"7090" "00-0031006" "" "Robert" "Thomas" "CAR" "NT" "2/18/91" "Arkansas" ""
"7091" "00-0031001" "" "Jeff" "Janis" "GB" "WR" "6/24/91" "Saginaw Valley State" ""
"7092" "00-0031000" "T.Reilly" "Trevor" "Reilly" "NYJ" "OLB" "1/17/88" "Utah" ""
"7093" "00-0031003" "" "Kaleb" "Ramsey" "UNK" "UNK" "6/20/89" "Boston College" ""
"7094" "00-0031002" "T.Reese" "Tevin" "Reese" "UNK" "UNK" "1/2/91" "Baylor" ""
"7095" "00-0032619" "" "Tyler" "Gray" "MIA" "LB" "2/17/93" "Boise State" ""
"7096" "00-0032618" "" "Gabe" "Hughes" "UNK" "UNK" "10/15/93" "Florida Tech" ""
"7097" "00-0032615" "" "Ryan" "DiSalvo" "UNK" "UNK" "1/20/94" "San Jose State" ""
"7098" "00-0032614" "" "Joel" "Stave" "MIN" "QB" "5/16/92" "Wisconsin" ""
"7099" "00-0032617" "" "Lafayette" "Pitts" "MIA" "DB" "9/24/92" "Pittsburgh" ""
"7100" "00-0032616" "" "Marshall" "Koehn" "UNK" "UNK" "8/29/92" "Iowa" ""
"7101" "00-0032611" "" "Jhurrell" "Pressley" "MIN" "RB" "5/20/92" "New Mexico" ""
"7102" "00-0032610" "" "Denzell" "Perine" "MIN" "DE" "3/28/93" "Florida Atlantic" ""
"7103" "00-0032613" "" "Claudell" "Louis" "UNK" "UNK" "10/27/90" "Fresno State" ""
"7104" "00-0032612" "" "Brandon" "Ross" "GB" "RB" "11/9/92" "Maryland" ""
"7105" "00-0019695" "J.Peterson" "Julian" "Peterson" "UNK" "UNK" "7/28/78" "Michigan State" ""
"7106" "00-0024442" "J.Page" "Jarrad" "Page" "UNK" "UNK" "10/19/84" "UCLA" ""
"7107" "00-0024440" "R.Wright" "Rodrique" "Wright" "UNK" "UNK" "7/31/84" "Texas" ""
"7108" "00-0024447" "D.Aromashodu" "Devin" "Aromashodu" "UNK" "UNK" "5/23/84" "Auburn" ""
"7109" "00-0024448" "W.Montgomery" "Will" "Montgomery" "UNK" "UNK" "2/13/83" "Virginia Tech" ""
"7110" "00-0030352" "T.Walker" "Ty" "Walker" "UNK" "UNK" "8/25/90" "Illinois State" ""
"7111" "00-0030353" "J.Reed" "Jarvis" "Reed" "UNK" "UNK" "7/12/90" "Prairie View A&M" ""
"7112" "00-0030350" "J.Amosa" "Jonathan" "Amosa" "UNK" "UNK" "10/16/90" "Washington" ""
"7113" "00-0030351" "D.Savage" "Donte" "Savage" "UNK" "UNK" "5/5/89" "New Mexico State" ""
"7114" "00-0030357" "M.Williams" "Meshak" "Williams" "UNK" "UNK" "6/3/91" "Kansas State" ""
"7115" "00-0030354" "R.Carter" "Rashaad" "Carter" "UNK" "UNK" "10/18/89" "Tusculum" ""
"7116" "00-0030355" "M.Lee" "Moe" "Lee" "UNK" "UNK" "8/10/89" "Utah" ""
"7117" "00-0030358" "T.Stephens" "Terrence" "Stephens" "UNK" "UNK" "1/7/91" "Stanford" ""
"7118" "00-0019699" "M.Brown" "Mike" "Brown" "UNK" "UNK" "2/13/78" "Nebraska" ""
"7119" "00-0024058" "J.Chick" "John" "Chick" "UNK" "UNK" "11/20/82" "Utah State" ""
"7120" "00-0022167" "C.Crocker" "Chris" "Crocker" "UNK" "UNK" "3/9/80" "Marshall" ""
"7121" "00-0009530" "J.Kyle" "Jason" "Kyle" "UNK" "UNK" "5/12/72" "Arizona State" ""
"7122" "00-0004811" "J.Elam" "Jason" "Elam" "UNK" "UNK" "3/8/70" "Hawaii" ""
"7123" "00-0023499" "A.Terry" "Adam" "Terry" "UNK" "UNK" "9/1/82" "Syracuse" ""
"7124" "00-0023498" "M.McCoy" "Matt" "McCoy" "UNK" "UNK" "10/14/82" "San Diego State" ""
"7125" "00-0023490" "R.Parrish" "Roscoe" "Parrish" "UNK" "UNK" "7/16/82" "Miami (Fla.)" ""
"7126" "00-0023492" "J.Miller" "Justin" "Miller" "UNK" "UNK" "2/14/84" "Clemson" ""
"7127" "00-0023495" "K.Hayden" "Kelvin" "Hayden" "UNK" "UNK" "7/23/83" "Illinois" ""
"7128" "00-0023494" "J.Babineaux" "Jonathan" "Babineaux" "ATL" "NT" "10/12/81" "Iowa" ""
"7129" "00-0023497" "B.McFadden" "Bryant" "McFadden" "UNK" "UNK" "11/21/81" "Florida State" ""
"7130" "00-0023496" "V.Jackson" "Vincent" "Jackson" "TB" "WR" "1/14/83" "Northern Colorado" ""
"7131" "00-0032859" "" "Destiny" "Vaeao" "PHI" "DT" "1/15/94" "Washington State" ""
"7132" "00-0032858" "" "Quentin" "Gause" "PHI" "LB" "10/30/92" "Rutgers" ""
"7133" "00-0032853" "" "Micah" "Awe" "TB" "LB" "1/4/94" "Texas Tech" ""
"7134" "00-0032852" "" "Taani" "Tupou" "SEA" "FB" "12/13/92" "Washington" ""
"7135" "00-0032851" "" "Pete" "Robertson" "UNK" "UNK" "12/12/92" "Texas Tech" ""
"7136" "00-0032857" "" "John" "DePalma" "UNK" "UNK" "9/16/93" "West Virginia" ""
"7137" "00-0032856" "" "C.J." "Smith" "PHI" "CB" "5/10/93" "North Dakota State" ""
"7138" "00-0032855" "" "Kelby" "Johnson" "UNK" "UNK" "3/14/93" "Louisville" ""
"7139" "00-0032854" "" "Travis" "Britz" "UNK" "UNK" "1/26/94" "Kansas State" ""
"7140" "00-0031588" "" "Stefon" "Diggs" "MIN" "WR" "11/29/93" "Maryland" ""
"7141" "00-0031589" "" "Brett" "Hundley" "GB" "QB" "6/15/93" "UCLA" ""
"7142" "00-0031580" "" "Shaq" "Mason" "NE" "OG" "8/28/93" "Georgia Tech" ""
"7143" "00-0031581" "" "Mark" "Glowinski" "SEA" "OG" "5/3/92" "West Virginia" ""
"7144" "00-0031582" "" "Tray" "Walker" "UNK" "UNK" "8/5/92" "Texas Southern" ""
"7145" "00-0031583" "" "Grady" "Jarrett" "ATL" "DT" "4/28/93" "Clemson" ""
"7146" "00-0031584" "" "Adrian" "Amos" "CHI" "FS" "4/29/93" "Penn State" ""
"7147" "00-0031585" "" "MyCole" "Pruitt" "MIN" "TE" "3/24/92" "Southern Illinois" ""
"7148" "00-0031586" "" "Mykkele" "Thompson" "NYG" "DB" "4/22/93" "Texas" ""
"7149" "00-0031587" "" "Bobby" "McCain" "MIA" "CB" "8/18/93" "Memphis" ""
"7150" "00-0029725" "K.Richardson" "Kent" "Richardson" "UNK" "UNK" "4/21/87" "West Virginia" ""
"7151" "00-0029727" "J.Kelley" "Jeremy" "Kelley" "UNK" "UNK" "6/9/88" "Maine" ""
"7152" "00-0032589" "" "Cory" "Johnson" "ATL" "DT" "4/10/92" "Kentucky" ""
"7153" "00-0029722" "J.Demps" "Jeff" "Demps" "UNK" "UNK" "1/8/90" "Florida" ""
"7154" "00-0032585" "" "Will" "Ratelle" "ATL" "RB" "3/1/93" "North Dakota" ""
"7155" "00-0032586" "" "Ivan" "McLennan" "UNK" "UNK" "6/29/93" "Washington State" ""
"7156" "00-0032581" "" "Cre'von" "LeBlanc" "NE" "CB" "7/25/94" "Florida Atlantic" ""
"7157" "00-0032580" "" "Jonathan" "Jones" "NE" "CB" "9/20/93" "Auburn" ""
"7158" "00-0032583" "" "Bryce" "Williams" "NE" "TE" "2/24/93" "East Carolina" ""
"7159" "00-0032582" "" "Steven" "Scheu" "UNK" "UNK" "7/7/92" "Vanderbilt" ""
"7160" "00-0016098" "F.Taylor" "Fred" "Taylor" "UNK" "UNK" "1/27/76" "Florida" ""
"7161" "00-0032540" "" "Tra" "Carson" "CIN" "RB" "10/24/92" "Texas A&M" ""
"7162" "00-0026764" "D.Collins" "Dobson" "Collins" "UNK" "UNK" "7/12/87" "Gardner-Webb" ""
"7163" "00-0026765" "P.Egboh" "Pannel" "Egboh" "UNK" "UNK" "3/23/86" "Stanford" ""
"7164" "00-0029239" "B.Bolden" "Brandon" "Bolden" "NE" "RB" "1/26/90" "Mississippi" ""
"7165" "00-0026767" "T.Lambert" "Terrail" "Lambert" "UNK" "UNK" "12/1/85" "Notre Dame" ""
"7166" "00-0026761" "B.Rentmeester" "Bill" "Rentmeester" "UNK" "UNK" "4/25/86" "Wisconsin" ""
"7167" "00-0030989" "D.Harlan" "Deantre" "Harlan" "UNK" "UNK" "12/20/90" "Bacone" ""
"7168" "00-0026763" "D.Briggs" "Diyral" "Briggs" "UNK" "UNK" "10/31/85" "Bowling Green State" ""
"7169" "00-0029233" "C.Messina" "Carmen" "Messina" "UNK" "UNK" "9/8/88" "New Mexico" ""
"7170" "00-0030986" "E.Westbrooks" "Ethan" "Westbrooks" "UNK" "UNK" "11/15/90" "West Texas A&M" ""
"7171" "00-0030985" "" "Trey" "Watts" "UNK" "UNK" "2/13/91" "Tulsa" ""
"7172" "00-0026768" "K.Mitchell" "Khalif" "Mitchell" "UNK" "UNK" "4/7/85" "East Carolina" ""
"7173" "00-0030982" "M.Roberson" "Marcus" "Roberson" "UNK" "UNK" "10/4/92" "Florida" ""
"7174" "00-0030981" "J.Millard" "Johnny" "Millard" "UNK" "UNK" "6/5/91" "Cal Poly-Pomona" ""
"7175" "00-0030980" "" "Emmanuel" "McCray" "UNK" "UNK" "1/1/91" "Mississippi" ""
"7176" "00-0027495" "G.Johnson" "George" "Johnson" "TB" "DE" "12/11/87" "Rutgers" ""
"7177" "00-0027497" "D.Pasco" "Darrell" "Pasco" "UNK" "UNK" "5/15/87" "Georgia Southern" ""
"7178" "00-0027496" "R.Taylor" "Rendrick" "Taylor" "UNK" "UNK" "4/3/87" "Clemson" ""
"7179" "00-0027490" "B.Grant" "Bakari" "Grant" "UNK" "UNK" "6/24/87" "California-Davis" ""
"7180" "00-0027493" "B.Satele" "Brashton" "Satele" "UNK" "UNK" "11/8/87" "Hawaii" ""
"7181" "00-0027492" "C.Reamer" "Cory" "Reamer" "UNK" "UNK" "5/6/87" "Alabama" ""
"7182" "00-0027499" "K.Bosworth" "Kyle" "Bosworth" "UNK" "UNK" "11/21/86" "UCLA" ""
"7183" "00-0026987" "A.Maybin" "Aaron" "Maybin" "UNK" "UNK" "4/6/88" "Penn State" ""
"7184" "00-0033061" "" "Thomas" "Duarte" "MIA" "TE" "3/30/95" "UCLA" ""
"7185" "00-0033060" "" "Leonte" "Carroo" "MIA" "WR" "1/24/94" "Rutgers" ""
"7186" "00-0033063" "" "Zach" "Wood" "UNK" "UNK" "1/10/93" "Southern Methodist" ""
"7187" "00-0033062" "" "Romar" "Morris" "NYJ" "RB" "10/21/92" "North Carolina" ""
"7188" "00-0033065" "" "Le'Raven" "Clark" "IND" "OT" "4/22/93" "Texas Tech" ""
"7189" "00-0033064" "" "Adam" "Gotsis" "DEN" "DT" "9/23/92" "Georgia Tech" ""
"7190" "00-0033067" "" "James" "Ross" "SD" "LB" "6/26/94" "Michigan" ""
"7191" "00-0033066" "" "Andrew" "Billings" "CIN" "NT" "3/6/95" "Baylor" ""
"7192" "00-0033069" "" "Braxton" "Miller" "HOU" "WR" "11/30/92" "Ohio State" ""
"7193" "00-0021261" "R.Bernard" "Rocky" "Bernard" "UNK" "UNK" "4/19/79" "Texas A&M" ""
"7194" "00-0021262" "K.Coleman" "Kenyon" "Coleman" "UNK" "UNK" "4/10/79" "UCLA" ""
"7195" "00-0026543" "D.Dutch" "Doug" "Dutch" "UNK" "UNK" "2/15/86" "Michigan" ""
"7196" "00-0026544" "C.Daniel" "Chase" "Daniel" "PHI" "QB" "10/7/86" "Missouri" ""
"7197" "00-0026546" "R.Ferguson" "Rodney" "Ferguson" "UNK" "UNK" "8/25/86" "New Mexico" ""
"7198" "00-0021267" "J.Goodwin" "Jonathan" "Goodwin" "UNK" "UNK" "12/2/78" "Michigan" ""
"7199" "00-0027133" "J.Ingram" "Jake" "Ingram" "UNK" "UNK" "10/23/85" "Hawaii" ""
"7200" "00-0032429" "" "Jerell" "Adams" "NYG" "TE" "12/31/92" "South Carolina" ""
"7201" "00-0025506" "A.Barbre" "Allen" "Barbre" "PHI" "OG" "6/22/84" "Missouri Southern State" ""
"7202" "00-0030144" "M.Maysonet" "Miguel" "Maysonet" "UNK" "UNK" "12/13/89" "Stony Brook" ""
"7203" "00-0024397" "J.Jolly" "Johnny" "Jolly" "UNK" "UNK" "2/21/83" "Texas A&M" ""
"7204" "00-0030148" "D.Square" "Damion" "Square" "SD" "NT" "2/6/89" "Alabama" ""
"7205" "00-0027639" "C.Greenwood" "Cory" "Greenwood" "UNK" "UNK" "6/5/85" "Concordia (Quebec)" ""
